name,price,link
"
HP EliteBook 850 G6 6XD79EA#ACB
","1.258,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
MSI GL65 Leopard 10SER-012XPL PL
","1.343,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Lenovo ThinkPad A285 Black 20MW000JMH
","1.031,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
Dell Precision 7540 Black i7 16/512GB T2000 W10P
","2.068,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
Lenovo ThinkPad T490s Black 20NX006RPB PL
","1.888,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Dell Vostro 3591 Black N5011VN3591EMEA01
","836,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Dell G5 5590 Black 273215557
","1.254,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
Asus ZenBook Duo UX481FL-BM039T Celestial Blue
","1.525,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Acer Nitro 5 AN515-52 Black NH.Q3LEP.019
","722,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
HP 250 G7 Gemini Lake Celeron
","312,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
Asus VivoBook S14 S433FA-EB031T Indie Black
","706,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Lenovo V15-IKB Iron Gray 81YD000LPB PL
","601,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Huawei MateBook X Pro 53010CRD
","1.383,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
Lenovo ThinkPad A485 Black 20MV0001MH
","859,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
Lenovo V15-IWL Iron Gray 81YE0009PB PL
","737,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Lenovo ThinkPad A285 Black 20MW000JMX
","813,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
Lenovo Yoga C930 Glass 81EQ000QPB
","1.949,00",https://www.1a.lv/p/lenovo-thinkbook-14-grey-20sl000lmh/8ko2
"
Asus ROG Zephyrus S GX701GVR-EV037|32 PL
","1.913,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Acer Nitro 5 AN515-43 Black NH.Q6NEP.001|16 PL
","639,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Lenovo ThinkBook 15 Gray 20SM003TMH
","684,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Dell G3 15 3590-4605 PL
","800,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
HP Pavilion 15-cw1012nw Silver 6VM71EA PL
","724,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Acer Aspire 3 A315-42 Black NX.HF9EP.008 PL
","577,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
"
Notebook Huawei Matebook D15 R5
","661,00",https://www.1a.lv/p/dell-vostro-3591-black-n5007vn3591emea01_2101-pl/8odg
